+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------+--------+----------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------+--------+----------------------------------------------+
| Mod name                            | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                              | Exists | Ore Dict keys                                |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         1 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        10 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        11 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        12 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        13 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        14 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |        15 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         2 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         3 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         4 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         5 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         6 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         7 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         8 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone                                             |     864 |     true |    5238 |         9 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         0 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         1 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        10 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        11 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        12 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        13 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        14 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |        15 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         2 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         3 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         4 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         5 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         6 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         7 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         8 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone1                                            |     865 |     true |    5239 |         9 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:lavastone2                                            |     866 |    false |    5240 |         0 | Lavastone                                 | true   |                                              |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         0 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         1 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        10 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        11 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        12 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        13 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        14 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |        15 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         2 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         3 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         4 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         5 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         6 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         7 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         8 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone                                             |     868 |     true |    5242 |         9 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         0 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         1 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         2 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         3 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         4 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         5 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         6 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         7 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         8 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone1                                            |     869 |     true |    5243 |         9 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         0 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         1 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         2 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         3 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         4 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         5 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         6 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:limestone2                                            |     870 |     true |    5244 |         7 | Limestone                                 | true   | stoneLimestone,stoneLimestonePolished        |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         0 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         1 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        10 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        11 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        12 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        13 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        14 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |        15 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         2 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         3 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         4 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         5 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         6 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         7 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         8 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble                                                |     871 |     true |    5245 |         9 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         0 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         1 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         2 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         3 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         4 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         5 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         6 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         7 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         8 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble1                                               |     872 |     true |    5246 |         9 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         0 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         1 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         2 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         3 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         4 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         5 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         6 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marble2                                               |     873 |     true |    5247 |         7 | Marble                                    | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         0 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         1 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        10 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        11 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        12 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        13 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        14 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |        15 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         2 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         3 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         4 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         5 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         6 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         7 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         8 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:marblepillar                                          |     874 |     true |    5248 |         9 | Marble Pillar                             | true   | stoneMarble,stoneMarblePolished              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         0 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         1 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        10 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        11 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        12 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        13 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        14 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |        15 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         2 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         3 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         4 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         5 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         6 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         7 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         8 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherbrick                                           |     875 |     true |    5249 |         9 | Nether Bricks                             | true   |                                              |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         0 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         1 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |        10 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |        11 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |        12 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |        13 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         2 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         3 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         4 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         5 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         6 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         7 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         8 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:netherrack                                            |     876 |     true |    5250 |         9 | Netherrack                                | true   | netherrack                                   |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         0 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         1 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |        10 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |        11 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |        12 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |        13 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |        14 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         2 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         3 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         4 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         5 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         6 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         7 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         8 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:obsidian                                              |     878 |     true |    5252 |         9 | Obsidian                                  | true   | obsidian                                     |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         0 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         1 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         2 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         3 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         4 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         5 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         6 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         7 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:paper                                                 |     879 |     true |    5253 |         8 | Paper Wall                                | true   |                                              |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         0 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         1 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |        10 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |        11 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |        12 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |        13 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |        14 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         2 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         3 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         4 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         5 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         6 | Acacia Planks                             | true   | plankWood                                    |
| Chisel                              | chisel:planks-acacia                                         |     884 |     true |    5258 |         7 | Acacia Planks                             | true   | plankWood                                    |
